254	1082
335	714
2361	905
2747	211
2747	1469
900	509
900	898
1587	1293
3012	216
3012	847
1480	1293
1480	344
1480	537
3342	524
3342	509
3342	788
3342	898
3359	1073
3359	895
3532	360
2419	110
2419	755
2419	1293
3812	98
2956	1454
2956	1119
2956	41
2956	363
2956	799
1398	214
1398	216
1398	258
3096	898
3096	509
3096	788
1872	367
1872	752
1872	1361
1872	225
1242	44
2835	1118
2835	360
2835	682
2835	995
2835	273
2835	582
920	905
1880	537
1880	214
1880	337
1880	983
2415	1469
681	1128
379	898
379	1368
379	509
379	44
379	788
2209	907
1522	216
1522	755
2534	940
987	509
974	509
974	44
3604	995
3604	1480
3319	1132
3319	19
2952	1368
2952	524
2952	490
2952	1480
577	898
577	44
577	509
763	682
763	27
763	582
1446	991
1446	186
1446	273
3072	537
3072	969
3072	216
3072	755
467	20
396	532
396	563
396	1119
396	363
1109	230
1109	630
2326	98
2326	163
881	225
881	644
881	141
881	110
881	995
2769	214
2769	969
2769	1110
249	755
498	777
498	793
498	1110
498	752
555	563
555	1119
555	41
937	367
937	537
937	98
937	216
937	755
937	1480
3726	1454
3726	604
930	1480
1856	905
1823	20
1823	1480
760	799
127	969
127	831
127	814
127	1526
2771	977
2771	294
2771	446
2771	416
2535	294
2535	1368
3322	265
3322	1398
3759	624
3759	194
3759	357
689	1480
689	20
689	823
689	273
1219	755
1219	969
1219	178
1219	216
1219	258
455	230
455	1349
2472	1349
2472	428
2893	1121
2893	509
2893	524
2893	1017
908	1506
908	74
908	1236
1113	1349
1777	644
1777	141
1777	1110
1777	332
1777	1284
1777	225
2253	563
2253	1454
2253	1119
2253	41
2253	1098
1831	793
1831	103
1831	332
1831	1504
3201	428
3201	230
3201	1349
734	793
734	216
734	894
734	874
734	755
133	644
133	332
133	225
2466	230
3094	895
1280	755
944	321
944	1480
328	406
328	19
328	1132
328	199
3663	41
3663	799
610	194
610	214
1698	537
1698	214
1698	216
1698	894
3560	1059
3560	294
3560	446
3560	814
3560	1526
3046	406
3046	1041
3046	332
3046	582
3163	1274
3163	718
3163	337
793	563
793	1454
793	41
793	604
1481	1253
1481	940
161	793
2912	1411
1545	953
1545	801
1585	216
1585	258
155	718
155	682
155	27
155	1099
736	1096
736	644
736	573
736	332
3777	799
3777	532
3777	563
3777	1454
3777	41
3777	1098
1114	19
1114	940
2091	977
2091	823
2091	682
2359	969
2384	490
2384	416
83	835
3082	296
3082	1005
1326	1099
1326	1253
1326	1504
1326	777
2917	755
2917	216
2917	995
2617	1376
2617	542
2617	1267
2617	572
2617	831
2617	700
2185	163
2185	110
2185	755
2519	1059
3183	823
3183	978
3507	45
1329	793
1329	259
3579	344
3579	953
3579	731
3579	163
3579	132
1729	624
1729	597
3246	20
3740	905
3740	1398
3740	87
3740	1293
3548	19
3548	199
3548	406
520	416
520	969
520	1005
520	814
3226	194
3226	1236
1743	714
1743	940
3285	45
3285	264
240	314
240	524
240	992
2543	1188
2543	572
2543	216
2543	163
1246	214
1246	27
3086	799
3086	563
3086	1454
3086	41
3086	1119
502	992
3649	969
3649	183
3649	1469
3649	801
757	1504
757	1293
1248	1444
1248	718
1248	682
3636	644
3636	332
3636	224
1204	360
1204	27
2500	823
2500	296
2500	655
2500	251
2500	83
3376	216
3376	163
3376	1188
3664	314
3664	992
977	1253
977	211
977	1361
1057	542
1057	572
1057	1190
1057	831
1057	1096
926	1444
926	793
926	216
926	1099
926	1188
2869	644
2869	183
2869	718
2869	682
2869	1282
2869	977
1922	1484
3151	265
271	823
271	1156
271	755
1654	186
1196	895
3045	524
3045	314
3045	992
1213	155
1693	831
1693	1268
2907	264
2907	106
3189	542
3189	74
3189	1132
3189	446
3189	755
1874	675
799	443
799	947
207	563
207	1454
207	41
1651	1526
1651	718
1035	793
1035	1349
1178	776
1178	1132
1178	315
1178	755
167	531
167	1480
2772	103
2772	1384
2772	87
1012	1073
1012	718
1012	315
134	1536
134	1268
1362	898
3388	1188
3388	367
3388	216
1083	193
1083	265
1083	216
1083	416
1083	1188
3140	835
3140	193
3580	406
3580	1284
3580	700
477	675
477	788
2195	189
198	211
198	1333
198	1236
342	163
342	1253
342	1504
154	83
172	327
2791	1413
2791	1041
2791	443
2791	469
2791	947
1945	264
1945	1282
1945	27
479	416
479	793
479	216
479	695
2799	902
1536	905
1536	956
1536	87
1536	225
64	21
64	784
2876	103
2876	201
2876	311
1602	106
582	367
582	264
582	1128
1121	718
1121	1255
1121	731
1121	777
1121	1096
831	106
831	685
831	1017
831	784
26	101
26	831
26	1376
432	183
432	714
432	199
3158	1143
311	624
500	428
3522	344
3522	183
3522	682
2343	835
1787	965
1787	1063
2417	1416
2417	417
1253	199
1253	1376
682	1132
682	315
3787	947
3787	823
3787	443
3787	469
3755	895
3755	784
1544	503
3292	1444
3292	103
3292	956
3292	216
3292	1284
3292	416
3292	1188
2848	675
2848	416
2410	1376
2308	1073
2308	793
2308	315
2308	1384
3314	969
3314	74
3314	259
3314	1469
3314	978
519	437
1017	336
1017	1253
1017	833
3760	907
3760	428
3577	940
1288	907
2072	101
2072	186
2072	1491
2880	4
2240	314
2240	992
1796	940
1796	1361
2081	630
2081	45
2081	287
2081	490
2081	1099
3571	1041
3571	801
3571	947
2033	259
2033	194
2033	29
1377	1284
1377	793
1377	315
1377	216
791	793
791	1487
955	1389
955	907
856	1031
856	166
2686	259
2686	1469
2686	1284
2725	30
2725	417
1565	106
1565	685
2793	367
2793	296
2793	216
2793	1282
2793	416
2793	1188
2793	1444
1530	969
1530	1005
1530	714
1530	1496
1530	997
1541	969
1541	328
1541	978
1541	1268
723	907
723	428
989	377
989	1118
989	1416
989	737
989	1514
989	83
3070	604
3070	563
3070	1098
401	977
401	1384
401	682
2959	1253
2959	573
2959	446
2959	1096
70	907
2387	1384
2387	193
2387	1118
2387	682
3786	685
2155	1491
2808	19
692	417
3610	327
496	127
3031	572
3031	83
3031	630
3213	1444
3213	1496
3213	956
3213	216
3213	606
3213	416
923	823
923	1506
923	74
923	178
923	443
923	801
438	999
576	294
576	758
576	1500
1228	207
1228	1118
1228	1080
1228	1416
1228	417
1228	1514
1228	155
1228	377
2436	737
3554	977
3554	1491
3842	29
3842	183
3842	1331
3842	224
3360	208
3456	835
3456	969
3456	1156
3456	1205
3456	731
3456	163
3456	476
3655	833
3655	769
3655	934
708	264
708	579
708	224
2780	538
2398	436
3494	1537
1294	155
1294	563
1294	41
1294	272
1294	604
656	1398
656	83
656	1413
263	907
263	327
263	1527
263	1448
263	72
263	132
2416	856
2621	872
2621	1536
2621	1018
2621	1003
2621	831
2040	211
2040	655
2040	1305
2040	695
2040	428
3039	1536
3039	490
3039	1282
3039	874
3039	1236
1492	1484
1492	1238
216	969
216	20
216	1205
216	978
216	416
905	208
905	395
2217	30
2217	948
2217	140
2681	1376
2681	1536
2681	572
2681	874
3124	294
3124	417
2779	1432
2779	530
2779	1156
2779	777
2779	1096
1728	117
1625	296
1625	443
1625	476
957	691
957	823
957	1153
957	101
957	801
957	576
2434	905
2434	971
2434	103
2434	814
2857	336
2857	1132
2857	578
2826	1484
2826	1238
2262	907
2262	655
2262	327
2262	1527
2262	1448
2262	72
2262	132
3749	630
3749	969
3749	929
3749	776
3253	1059
3253	991
3253	702
1018	965
1018	4
3212	737
3212	72
2059	216
2059	1188
2059	1444
2218	367
2218	183
2218	101
2218	1521
2218	199
2218	29
2218	977
2481	1500
672	1031
672	934
672	1041
672	1080
672	443
672	124
2183	1102
2183	30
2183	1248
2183	948
2183	140
2047	437
2047	1139
2047	348
2047	736
2047	776
821	490
3804	1073
3804	833
3804	776
2428	117
1789	1384
1789	193
1789	682
1960	902
1960	715
1960	208
1960	436
634	907
634	655
634	1368
634	327
634	1527
634	1448
634	72
634	132
2591	1118
2591	1080
2591	1416
2591	417
2591	1514
2591	666
337	272
337	604
337	155
148	1321
148	1227
3730	1368
3730	127
2661	72
2661	737
3255	140
3255	30
3255	948
3255	720
3309	971
3309	894
3309	1177
3309	1236
3412	22
3412	124
2258	1444
2258	30
2258	216
2258	416
2258	1188
1861	207
1861	789
1861	417
1861	1514
1861	666
1861	377
42	907
42	327
42	1448
2919	183
2919	337
2919	1376
2741	132
2741	1416
2741	737
2741	72
2266	162
2266	395
809	181
809	1239
15	1413
15	360
15	1491
1279	576
1279	45
1279	823
1279	1005
1279	578
1532	715
2109	702
2109	198
3206	1241
3206	1190
3206	208
3206	1432
3134	1536
3134	1384
3134	1331
3134	29
3134	630
1053	22
1053	1431
1983	132
1983	737
1983	895
1983	72
1933	991
1933	230
1933	1389
2064	1503
2064	138
2064	144
3724	1190
3724	311
1969	181
1969	1239
407	124
407	162
407	1141
407	329
314	777
314	1253
314	971
314	736
314	940
314	1193
314	801
126	789
126	3
126	490
126	1282
1270	377
1270	82
1270	800
1270	417
1270	1514
1153	140
1153	30
1153	948
973	907
973	327
973	1448
973	1355
3371	718
3193	901
3193	100
3193	208
2049	218
2049	181
2049	1239
1463	715
1463	1421
3721	1056
3721	251
149	702
918	1248
918	21
918	436
630	833
630	789
630	216
966	189
3215	468
3215	1253
3215	971
3215	1308
3215	1120
3215	1282
3215	700
3215	849
566	1199
566	198
566	1048
566	1491
111	274
111	162
111	902
111	1127
1375	476
1375	1253
1375	971
1375	381
1375	1236
1375	720
1375	965
2671	1018
2671	1007
2671	70
2671	966
2671	1131
2671	1355
2184	232
2184	1000
416	205
416	833
416	1476
416	342
2546	702
2546	531
2546	736
2546	111
3723	348
3723	251
3723	870
887	905
887	20
887	113
887	110
887	406
1814	417
1814	945
1814	377
2127	463
2127	1256
2127	1120
2127	794
2654	856
2654	573
2654	702
2654	1502
959	181
959	1003
2899	207
2899	1118
2899	377
1762	44
1826	22
1826	1431
2485	828
2485	194
1988	849
1988	856
1988	1190
1988	1542
1988	553
1988	758
1988	806
2647	1411
2647	272
2647	570
2647	1498
2647	729
3556	74
1191	1338
1191	208
2494	856
3426	443
1312	198
2632	377
2632	82
2632	417
2632	1514
2632	666
742	1098
1217	181
1217	205
3614	685
3614	1527
3614	784
1925	700
1925	718
2651	1153
2651	1325
2651	111
3078	1483
3078	205
3078	1134
1784	947
1784	1389
1862	473
925	1384
925	101
925	1048
2539	476
2539	828
2539	628
3461	870
3461	259
3461	800
3461	1267
3461	777
3461	1255
2276	1105
2276	1269
2276	269
2276	994
257	381
257	1236
2665	468
2665	285
2665	111
2665	1141
2665	773
2156	437
2156	1007
2156	553
2156	395
2156	849
2156	968
2858	198
2858	1518
2858	1448
1501	532
1501	272
1501	570
1501	729
850	179
1176	776
1176	1308
1176	1487
1176	1400
800	833
800	1199
800	862
800	1134
1174	218
1174	103
1174	736
1174	1299
1174	1239
1174	951
204	328
1790	424
1790	1537
1790	471
1790	668
2556	377
2556	82
2556	417
2556	1514
2556	666
2556	155
591	969
591	603
591	1205
591	731
591	163
591	806
1711	463
1711	1396
1711	913
1711	962
3024	603
3024	948
3024	140
3024	1102
1330	127
211	302
211	54
211	394
211	1212
1827	123
1827	198
1827	148
1827	382
1628	216
1628	1432
1957	1413
1957	905
1957	1491
1957	776
2459	947
2459	556
3068	1413
3068	718
3068	531
3068	586
1538	45
1538	1476
1538	746
1538	1526
3540	532
3540	272
3540	570
3540	729
3540	1498
353	673
2365	1268
2365	1267
2365	720
2365	1255
2365	870
750	207
750	1394
750	999
750	293
2910	189
2910	951
2910	436
2910	145
3454	471
3454	1117
3454	668
701	181
701	603
701	205
1928	463
1928	1007
1928	201
1183	503
1183	29
185	934
185	572
185	38
2488	1121
2530	1338
2530	234
2074	1238
2074	201
2074	1299
2074	214
2074	251
2515	269
2515	1269
2515	914
2515	897
1081	82
1081	1383
1081	999
1081	945
1589	1240
1589	690
1589	1405
1589	1436
1589	920
2628	994
2628	54
2628	1212
2628	302
162	999
162	1394
1758	800
1758	417
1758	1514
1758	666
1290	1308
1290	1117
2774	471
2774	1343
2774	1120
2774	997
2774	468
2774	872
3059	179
3059	443
2402	1389
2402	800
2402	1267
2402	720
2402	1255
2402	870
2402	576
1515	1050
1515	70
1515	730
1515	407
1515	464
3009	138
3437	968
3437	1392
3437	1334
3594	198
3594	1057
3594	730
3594	929
3594	1375
3594	92
2797	1159
3076	1077
3076	1018
3076	1241
3076	970
3076	1143
3076	88
2139	1153
2139	1325
2139	111
2139	1140
1566	259
1566	1527
510	437
3405	127
2516	1346
2516	464
1111	514
1111	934
1111	1503
1111	860
1395	1321
1395	1503
1400	1105
1400	1023
1056	106
1056	606
2514	856
1230	1338
2129	1199
2129	944
2129	840
2129	860
2675	75
2675	800
2675	1205
2675	720
2675	1255
2675	870
1847	1396
1847	202
1847	239
1847	1483
1847	1077
1271	782
1271	833
1271	523
1271	1432
1271	962
3856	54
3856	1105
3856	44
3856	394
3856	672
1636	216
1636	1500
1636	124
2712	542
2712	81
2712	113
2712	1516
2712	38
2712	105
2712	965
2712	92
1190	116
1376	336
1376	181
1376	464
1376	75
898	685
898	106
2483	1199
2483	148
2483	810
997	471
997	574
997	1231
997	668
997	361
1067	603
1067	127
3625	1539
3625	362
3625	1098
3625	945
3061	659
1997	306
1997	70
1997	531
1997	758
1997	1305
201	530
2517	1346
2517	464
2502	1418
2502	985
2502	930
2502	1328
2502	38
1870	947
1870	1140
1266	1081
1266	1377
1266	52
428	870
428	800
428	1205
428	1255
428	720
2639	208
1760	1231
1760	503
1760	407
1760	1050
1760	782
213	4
213	902
213	575
213	726
48	1382
48	471
48	168
48	968
48	1355
48	154
1835	1287
1835	11
1835	140
1835	1102
224	1077
224	1041
224	1143
224	995
224	306
307	181
307	810
521	1139
521	956
521	1003
521	1098
521	576
2303	1054
2637	92
2637	306
716	437
716	463
716	801
716	862
3530	1421
3194	272
3194	570
3194	1498
3194	729
3348	81
3348	311
3348	768
882	1346
882	1400
882	464
882	758
666	994
666	54
666	1516
666	672
666	302
524	259
524	251
1738	833
1738	1199
1738	1248
1738	51
1738	1460
2997	1199
2997	148
2997	874
2997	38
2997	1091
2997	801
1149	1042
1149	266
3238	691
3238	259
3238	1117
3238	1476
3238	746
2215	1105
2215	1269
2215	855
3753	1121
753	46
753	1139
753	956
753	1383
753	147
753	1098
3665	468
3665	471
3665	1007
3665	332
3665	1141
3665	1355
3665	32
3665	576
3665	1334
2834	70
2834	38
2834	1060
2834	1407
2834	388
2158	736
2158	485
2985	1484
553	259
553	1005
553	1476
553	105
553	306
553	691
468	478
468	81
468	1009
468	819
468	1516
468	38
468	105
468	965
468	92
468	805
2872	675
2872	582
95	207
95	417
95	1514
95	155
95	293
1598	1310
1598	1124
1943	1287
1943	685
1943	948
1943	140
1943	1102
1745	1240
1745	1436
1745	1405
1745	920
1745	690
1350	295
1170	1396
1456	1031
1456	3
1456	1331
1456	29
822	306
822	13
822	1245
822	880
822	1213
2775	1060
2775	101
2775	1248
2775	201
2775	2
2331	1342
2753	181
2753	1159
2753	1476
2753	336
1664	1305
1664	833
1664	437
1664	718
1664	1007
1664	1400
1664	758
3578	1105
3578	944
3578	1269
3578	1017
3578	269
2767	293
2767	425
2767	147
2767	999
2767	945
3053	443
117	714
117	159
117	859
2590	768
2590	81
2590	311
1612	293
1612	1056
1612	154
771	306
771	730
771	1248
771	1418
771	1245
771	880
771	1213
435	54
435	1516
435	394
435	302
435	994
2830	218
1429	476
1429	30
1429	138
1429	3
1429	332
1429	1411
1429	1432
2044	1117
2044	1143
2044	937
1284	1539
1284	471
1284	1010
2131	126
2131	717
538	1417
538	374
538	538
2492	872
2492	1018
2492	1241
2492	13
2492	1542
2492	968
2492	1355
2492	668
2492	1502
1048	1050
1048	862
1048	1375
509	346
509	72
402	600
402	1199
402	1007
402	503
402	148
402	1091
2374	1343
2374	828
2465	1421
3119	1316
3186	849
3186	49
3186	968
2060	1117
2060	828
2994	1377
2994	769
2994	170
2994	1467
2994	1324
2994	931
106	1342
2012	498
2012	888
503	1117
503	574
503	216
503	1282
503	306
3326	1521
3326	296
3326	1074
3326	1361
739	851
1373	1159
1373	345
1373	1400
1373	321
3311	576
3311	1338
2412	1134
2412	463
2412	1506
2412	730
2412	913
2412	862
2412	32
2412	1375
1991	1007
1991	718
1991	819
1991	311
1991	1050
1385	969
1385	1074
1385	873
1385	1023
1385	576
1385	124
326	75
326	181
326	848
2674	1310
2674	820
2674	358
2674	1367
2674	796
2674	382
2674	123
2674	1019
2254	293
2254	82
2254	425
2254	1080
2254	417
2254	147
2254	999
2254	945
2154	1382
2154	1009
2154	362
2154	1456
2154	832
2154	1181
2154	416
489	1007
489	1542
489	342
409	1384
409	1542
409	214
409	746
3469	54
3469	1516
3469	1473
3469	394
3469	92
3469	1399
3469	994
3289	852
3289	924
3289	490
3289	354
3289	1375
3289	860
1497	1500
1497	362
1497	835
1497	21
1497	46
2714	1418
2714	49
2714	1245
471	218
471	971
471	503
471	1483
1904	207
1904	362
1904	46
1904	154
3673	1418
3673	924
3673	1397
3673	1048
3673	600
3673	672
608	361
608	210
608	1019
3395	702
3395	82
3395	1383
3395	46
411	346
411	411
411	142
411	677
411	16
411	449
2058	46
1502	1498
1502	556
1502	272
1502	570
2286	1308
2286	103
2881	675
3423	1212
3423	1287
3423	948
3423	140
3423	1102
861	388
861	1492
861	248
861	1328
861	306
861	124
3479	1421
740	285
740	435
740	327
3202	151
3202	11
3202	1181
3202	116
38	576
38	969
38	1506
38	296
1768	937
1768	930
1768	1386
2250	207
2250	800
2250	46
2250	205
1679	1539
1679	328
1679	266
1679	576
1679	860
3220	198
3220	1396
3220	574
3220	968
3220	1502
777	1447
777	718
777	1542
777	1023
658	1419
658	457
658	218
658	232
915	1009
915	536
915	1445
1098	1007
1098	620
1098	826
1098	970
1098	1316
1475	1500
1475	1492
1475	1248
1475	731
2177	823
2177	111
2177	51
2177	1324
2177	306
2608	1467
2608	107
2608	535
2079	1056
2079	980
2079	1316
2079	577
2079	85
2079	1114
775	773
775	1018
775	296
775	1241
775	287
775	1355
775	600
3305	46
2879	537
2879	172
3274	1516
3274	556
3274	54
3274	394
3274	92
3274	994
3277	1213
3277	730
3277	880
1291	1268
1291	1370
1757	159
1757	1079
1757	1044
1757	539
504	822
504	607
504	411
504	1304
504	1006
3104	1080
3104	383
3104	10
400	205
400	1059
400	685
400	46
1186	1021
1186	331
1186	70
1186	542
1186	873
1186	466
1186	522
1186	105
1186	966
2283	356
2237	540
1842	1370
2811	860
2811	81
2811	287
2811	553
2811	1014
2811	431
2811	600
2982	691
2982	1476
2982	746
2982	1359
2982	205
888	452
888	809
888	1530
888	1370
888	674
888	699
888	1246
1805	730
1805	345
1805	997
3245	331
3245	1190
3245	342
3155	1081
3155	542
3155	819
3155	38
3155	810
2103	425
2103	472
2103	1383
2103	147
2103	46
2103	945
2103	293
3553	1031
3553	193
3553	287
3553	968
3553	1502
3553	154
2522	138
2522	1066
2522	603
2522	944
2522	1305
2522	1389
3112	46
3112	1496
3112	435
2540	1127
2540	1432
3460	1111
3460	868
3460	787
3686	1396
3686	1007
3686	287
3686	381
3686	600
2138	819
2138	223
2138	776
2025	184
2025	1250
2025	249
2845	463
2845	1113
2845	1131
2845	232
2845	514
700	1240
700	690
700	1405
700	920
700	1436
700	707
683	844
683	164
683	114
820	54
820	1516
820	394
820	92
820	1428
1193	776
1193	917
1193	1006
1193	447
1193	1304
3097	30
3097	1536
3097	572
747	1102
747	1287
747	140
1264	1260
1264	1027
1264	1379
3624	1318
3624	51
262	1310
262	820
262	358
262	1367
262	382
262	123
262	1019
262	1407
1624	576
1624	1420
1624	263
1624	451
1624	1273
1624	490
1624	6
1963	928
2454	334
2454	704
2832	746
2832	1333
2832	677
2832	142
2832	16
2445	435
2445	10
226	1419
226	2
226	1181
226	36
226	1144
2887	45
2887	374
2887	902
2887	395
587	21
587	535
587	433
587	232
3084	1373
3084	393
3084	411
3084	449
3084	346
2484	181
2484	1532
2484	336
3590	1288
3590	60
3590	917
3590	1304
3590	154
139	179
139	530
139	1362
1157	852
1157	1370
1157	1256
1157	1177
1157	498
1459	1492
1459	248
1459	330
1459	1328
79	1185
79	395
3085	1031
3085	1362
902	980
902	1316
902	577
902	85
902	1114
3782	641
3782	1317
3782	1294
3177	293
3177	930
3177	725
3177	1383
3177	147
3177	46
3177	702
2717	1185
2717	773
2171	962
2171	1145
2171	422
2171	1189
177	1484
356	52
356	1299
356	912
356	210
356	1010
356	824
924	878
924	1337
924	600
924	1140
1846	1144
1846	1057
1846	439
1846	1199
1846	523
567	1129
567	1143
567	32
567	997
1666	672
1666	13
1666	1466
1666	1001
1666	722
1666	1019
176	1333
176	980
176	1297
175	1009
175	780
175	470
175	832
175	1181
2136	1503
2136	1299
2136	236
499	969
499	1287
499	835
2589	471
2589	443
2589	931
1041	1021
1041	3
1041	1527
1041	1503
2065	54
2065	295
2065	583
2065	92
2065	1428
2951	966
2951	70
2951	1021
2951	331
2951	239
2951	22
2951	873
2951	466
2951	522
2951	105
3020	30
3020	1240
3020	1405
3020	690
3020	707
1444	944
1444	917
1444	970
1444	824
1444	52
2360	820
2360	92
2360	619
2360	218
2360	805
972	1193
1716	411
1716	776
1716	879
2353	1177
2353	583
2353	1428
2636	358
446	35
446	392
446	158
446	330
446	1503
446	28
116	771
2768	159
2768	1431
1575	1116
1575	954
548	512
548	910
548	136
548	503
548	810
548	1044
548	1058
1125	29
1125	828
2334	726
2334	575
2334	402
2334	469
2267	1159
2267	286
2267	116
1424	736
1424	485
1424	693
1424	1013
970	618
613	945
547	161
1391	85
1391	1394
1391	531
1391	1056
1391	1316
1391	1204
1391	577
1391	528
296	1362
296	1483
296	866
296	445
2192	91
2192	1023
2192	576
2981	1019
2981	1287
2981	948
2981	140
2981	1102
3596	1394
3596	570
362	1035
362	1317
362	641
362	1294
2375	1342
1514	1260
1514	1027
1514	8
1514	1379
1810	726
1810	896
1810	654
1810	329
1583	980
1583	1056
1583	1316
1583	577
1583	528
1583	85
2422	393
875	1269
875	897
875	269
317	706
317	612
317	383
317	10
557	1084
557	473
557	1160
557	222
3441	811
3441	844
3441	164
3441	671
1576	1363
1357	29
1357	1007
1357	217
2126	1310
2126	1442
1421	573
1421	103
1421	198
1421	600
3694	91
450	172
450	471
450	345
450	244
450	273
450	1404
450	1392
450	1375
3232	58
3232	122
3232	311
3011	306
3011	1492
3011	822
3011	1245
3011	330
3011	1328
3011	848
3011	1171
2950	872
2950	1018
2950	1516
2950	145
1701	917
1701	393
1701	1304
1701	1006
1701	447
1701	776
1701	1407
2731	1288
2731	248
2731	1386
858	1389
858	953
858	776
2885	358
2885	1114
2729	766
2729	1127
1761	1492
1761	1442
1761	1296
1761	489
1761	674
1761	284
2245	1144
2245	448
2245	179
2245	286
2245	1181
1339	222
1339	1333
1339	473
1339	931
1339	1160
2669	1260
2669	1027
2669	8
2669	866
2669	476
3041	184
3041	1250
3041	249
3041	582
3041	1382
569	878
569	459
569	790
569	1130
569	868
569	1014
569	843
569	1509
156	234
156	1038
156	1501
137	28
137	118
137	1218
137	1245
137	108
137	306
137	661
2973	50
2292	172
1292	821
1292	308
1292	1388
1292	120
1292	824
1292	787
3453	576
3453	1310
3453	152
3453	158
3453	512
1095	673
3268	1503
3268	345
3268	457
3268	1170
1243	641
1243	1035
1243	18
1243	1317
2427	426
2427	1177
2427	348
2421	1185
2818	329
2818	100
1100	1373
1100	393
1100	540
31	530
31	1042
3404	691
3404	244
3404	1356
3707	1478
3707	507
3707	985
3707	973
3707	396
3707	1211
3851	370
3851	692
3851	1069
3851	119
1361	829
2571	1079
2571	539
2571	707
333	1171
333	80
333	1342
333	1245
480	14
480	1297
310	684
310	1426
310	1127
1354	1258
1354	1310
1354	820
1354	358
1354	1367
1354	382
1354	123
1354	1019
1354	1407
1483	1498
1483	1157
1483	897
1483	1472
1483	566
1811	1155
2366	782
2366	1113
2366	197
2366	929
2366	1212
2366	232
3328	79
3328	1285
1910	1420
1910	263
1910	451
1910	1273
1910	61
1910	6
2471	1294
2471	709
725	581
725	1337
725	927
2624	218
2624	1394
2624	504
2624	546
2624	1316
2624	88
2624	794
3800	1159
3800	1074
3565	1213
3565	833
3565	295
3565	287
3565	296
3565	311
3565	1404
3565	880
3547	789
3547	1139
3547	1331
3547	29
2568	550
2568	1296
2568	518
2568	36
2568	1432
3422	251
232	861
232	404
232	187
232	35
232	330
232	1210
232	1144
232	28
1404	116
1404	1419
1404	715
1775	1434
1775	1316
1775	931
1775	528
3670	49
3670	14
3670	1297
3150	581
3150	25
3150	128
3150	1193
3150	776
406	931
1681	1485
1681	536
1681	1530
1681	454
1681	1166
1681	931
1681	577
1681	721
33	60
33	470
1372	942
1372	1029
1372	36
1372	1381
3261	85
3261	1114
3261	1316
3261	577
3261	528
1792	162
1792	374
1792	1167
1792	1142
3338	1111
3338	1232
3338	1527
2949	241
1896	45
1896	159
1896	368
2373	1382
2373	184
2373	392
2373	1074
2373	1250
2373	249
2080	1299
2080	924
2080	1057
2080	958
2080	1397
2080	1048
2080	1060
2080	672
2080	478
1306	860
1306	1478
1306	1356
1306	1453
2975	370
1556	1288
1556	865
1556	168
1556	1304
1556	1356
1556	860
3167	930
3167	152
3167	1455
3598	1337
3598	341
3598	316
3598	38
2464	14
508	233
508	587
3806	85
3806	1496
3806	956
